"","date","jd","airt","f.airt","airtmax","f.airtmax","airtmin","f.airtmin","rh","f.rh","rhmax","f.rhmax","rhmin","f.rhmin","dewp","f.dewp","dewpmax","f.dewpmax","dewpmin","f.dewpmin","prec","f.prec","slrt","f.slrt","part","f.part","netr","f.netr","bar","f.bar","wspd","f.wspd","wres","f.wres","wdir","f.wdir","wdev","f.wdev","gspd","f.gspd","s10t","f.s10t","s10tmax","f.s10tmax","s10tmin","f.s10tmin"
"3538",2010-10-19,292,5.3,"",12.3,"",0.6,"",66,"",84,"",39,"",-0.9,"",2.4,"",-3.2,"",0,"",11.3,"",25.5,"",31.6,"",1013,"",0.9,"",0.2,"",298,"",65,"",6.8,"",11.1,"",11.8,"",10.5,""
"3539",2010-10-20,293,7.6,"",13.8,"",2.2,"",68,"",92,"",36,"",1.5,"",3.9,"",-1.9,"",0,"",10.9,"",24.6,"",24.7,"",1011,"",1.1,"",0.7,"",191,"",49,"",7.8,"",11.1,"",11.8,"",10.4,""
"3540",2010-10-21,294,6.2,"",10.6,"",2.3,"",82,"",91,"",62,"",3.3,"",7.7,"",-1.7,"",2,"",4.4,"",9.9,"",-18.8,"",1003,"",1.8,"",1.2,"",222,"",47,"",10.4,"",10.9,"",11.3,"",10.6,""
"3541",2010-10-22,295,2.6,"",6.8,"",-0.9,"",59,"",88,"",35,"",-4.9,"",-0.7,"",-9.1,"",0,"",10.4,"",23,"",21.9,"",1012,"",1.9,"",1.6,"",276,"",32,"",12.4,"",10.3,"",10.7,"",9.9,""
"3542",2010-10-23,296,5.8,"",12.3,"",-1,"",65,"",85,"",42,"",-0.7,"",2.8,"",-6.3,"",0,"",11.9,"",26.6,"",47.6,"",1017,"",1.4,"",1,"",283,"",44,"",12.4,"",10,"",10.7,"",9.4,""
"3543",2010-10-24,297,6.7,"",9.8,"",3.7,"",70,"",91,"",55,"",1.6,"",5.4,"",-2.4,"",0.3,"",5.6,"",13.1,"",22.6,"",1020,"",1,"",0.6,"",138,"",46,"",5.6,"",10.6,"",11.1,"",10.2,""
"3544",2010-10-25,298,11.7,"",16.7,"",6.2,"",89,"",96,"",72,"",9.8,"",15,"",5.2,"",0.5,"",6.1,"",14,"",25,"",1013,"",1.7,"",1.2,"",169,"",43,"",11.9,"",11.5,"",12.3,"",10.9,""
"3545",2010-10-26,299,18.1,"",23.3,"",15.5,"",79,"",93,"",49,"",14.1,"",16.3,"",11.3,"",0.5,"",11.4,"",26.5,"",60.2,"",1013,"",2.2,"",1.8,"",194,"",36,"",11.9,"",13.3,"",14.3,"",12.3,""
"3546",2010-10-27,300,18.3,"",19.7,"",14.1,"",93,"",94,"",92,"",17.2,"",18.5,"",13.1,"",13.7,"",1.5,"",3.9,"",-9.6,"",1011,"",2.8,"",2.4,"",201,"",30,"",15.2,"",14.7,"",15.2,"",14.1,""
"3547",2010-10-28,301,14.2,"",21.3,"",8,"",66,"",94,"",30,"",7.1,"",13.3,"",-0.1,"",0.3,"",9.4,"",21.1,"",16.5,"",1009,"",1.8,"",1.3,"",235,"",40,"",13.4,"",14.4,"",14.9,"",14,""
"3548",2010-10-29,302,6.1,"",9.9,"",1.4,"",73,"",89,"",60,"",1.6,"",4.9,"",-4.4,"",0,"",6.6,"",15.2,"",3.1,"",1013,"",1.4,"",1.2,"",277,"",30,"",10.3,"",13.1,"",14,"",12.6,""
"3549",2010-10-30,303,5.8,"",10.3,"",-0.8,"",57,"",79,"",37,"",-2.4,"",0.9,"",-4.9,"",0,"",8.6,"",19.5,"",15.8,"",1011,"",2.3,"",2,"",234,"",30,"",13.5,"",11.8,"",12.6,"",11.3,""
"3550",2010-10-31,304,4.7,"",10.3,"",-1.1,"",61,"",79,"",42,"",-2.4,"",2.6,"",-7.2,"",0,"",9,"",20.1,"",18.6,"",1009,"",2.1,"",1.5,"",273,"",42,"",12.7,"",11.4,"",11.7,"",10.8,""
"3551",2010-11-01,305,1.8,"",6.9,"",-3.1,"",59,"",75,"",41,"",-5.5,"",-3.1,"",-7.7,"",0,"",9.6,"",21.4,"",28.7,"",1023,"",1.6,"",1.2,"",315,"",36,"",8.8,"",10.2,"",10.8,"",9.7,""
"3552",2010-11-02,306,2.4,"",7.8,"",-3.5,"",61,"",86,"",39,"",-4.6,"",-2.9,"",-6.2,"",0,"",8.3,"",18.2,"",13.8,"",1027,"",1,"",0.7,"",315,"",43,"",6.5,"",10,"",10.4,"",9.6,""
"3553",2010-11-03,307,1.6,"",8.7,"",-4.4,"",68,"",90,"",38,"",-4,"",-0.4,"",-6.2,"",0,"",9.5,"",20.9,"",11.3,"",1020,"",1.1,"",0.7,"",180,"",49,"",6.4,"",9,"",9.6,"",8.4,""
"3554",2010-11-04,308,5.1,"",8.1,"",2.3,"",90,"",95,"",78,"",3.6,"",7.2,"",-0.8,"",26.7,"",1.2,"",3.1,"",-3.8,"",1006,"",2.2,"",1.6,"",81,"",41,"",13.1,"",8.8,"",9,"",8.6,""
"3555",2010-11-05,309,5.8,"",8.3,"",1.1,"",93,"",95,"",85,"",4.8,"",7.6,"",-0.1,"",11.7,"",2.5,"",5.9,"",-7.3,"",999,"",1.2,"",0.6,"",254,"",53,"",7.3,"",9.3,"",9.7,"",8.9,""
"3556",2010-11-06,310,3,"",9.3,"",0.3,"",78,"",95,"",50,"",-0.6,"",1.7,"",-2.6,"",0,"",7.4,"",16.3,"",14.9,"",1019,"",1.1,"",0.7,"",345,"",41,"",6.3,"",9,"",9.4,"",8.5,""
"3557",2010-11-07,311,1.5,"",5,"",-0.6,"",66,"",83,"",52,"",-4.2,"",-2.3,"",-7.5,"",0,"",6.8,"",15.4,"",15.7,"",1019,"",2.2,"",1.8,"",332,"",32,"",14.4,"",8.6,"",9.1,"",8.3,""
"3558",2010-11-08,312,1,"",2.1,"",-0.6,"",89,"",94,"",53,"",-0.7,"",1.3,"",-7.5,"",21.8,"",2.2,"",5.2,"",4.1,"",1001,"",2.7,"",2.3,"",330,"",34,"",12.7,"",7.5,"",8.4,"",7.1,""
"3559",2010-11-09,313,5,"",8.3,"",1.5,"",89,"",94,"",78,"",3.3,"",5.7,"",0.7,"",0.3,"",5.9,"",13.6,"",31.5,"",1011,"",1.9,"",1.6,"",340,"",31,"",9.2,"",7.8,"",8.4,"",7.2,""
"3560",2010-11-10,314,5.7,"",8.8,"",2.1,"",76,"",94,"",52,"",1.5,"",5.8,"",-4.5,"",3,"",6.3,"",14.2,"",-3.9,"",1018,"",1.3,"",1.1,"",342,"",34,"",6.8,"",8.7,"",9.1,"",8.4,""
"3561",2010-11-11,315,5,"",12.8,"",-0.9,"",39,"",80,"",14,"",-9,"",-3.4,"",-15.3,"",0,"",11,"",23.6,"",6.5,"",1028,"",1.4,"",1.1,"",36,"",39,"",7.7,"",7.9,"",8.5,"",7.4,""
"3562",2010-11-12,316,7.7,"",16,"",2,"",27,"",48,"",7,"",-11.3,"",-3.5,"",-20.2,"",0,"",10.6,"",23.3,"",12.3,"",1028,"",1.6,"",1.3,"",59,"",29,"",7.3,"",7.6,"",8.1,"",7,""
"3563",2010-11-13,317,8.8,"",18.6,"",2.6,"",46,"",62,"",23,"",-2.9,"",1.8,"",-9.4,"",0,"",10.4,"",23,"",14.4,"",1021,"",1,"",0.4,"",22,"",60,"",4.3,"",7.8,"",8.5,"",7.2,""
"3564",2010-11-14,318,6.6,"",13,"",2.1,"",67,"",93,"",43,"",0.5,"",3.7,"",-2.9,"",0,"",9.7,"",21.3,"",6.4,"",1019,"",2.2,"",1.9,"",90,"",29,"",7.4,"",8.1,"",8.6,"",7.6,""
"3565",2010-11-15,319,6.4,"",10,"",2.3,"",87,"",96,"",75,"",4.4,"",6.2,"",1.3,"",0,"",3.2,"",7.6,"",9,"",1017,"",1.1,"",0.8,"",106,"",43,"",4.6,"",8.4,"",8.8,"",8,""
"3566",2010-11-16,320,7.3,"",9,"",5.1,"",94,"",97,"",88,"",6.4,"",8,"",4.6,"",1.8,"",2.1,"",4.9,"",-2.6,"",1016,"",1.3,"",1,"",96,"",38,"",11.2,"",8.8,"",9.1,"",8.5,""
"3567",2010-11-17,321,9,"",13.2,"",5.3,"",78,"",94,"",54,"",5.1,"",10.9,"",-1.8,"",26.2,"",4.2,"",9.5,"",0.5,"",1001,"",3.7,"",1.1,"",224,"",68,"",15.4,"",9.3,"",9.6,"",8.9,""
"3568",2010-11-18,322,4.7,"",9.8,"",-0.5,"",60,"",84,"",37,"",-2.7,"",-0.8,"",-5.3,"",0,"",8.9,"",19.7,"",2.8,"",1012,"",2.4,"",2.1,"",272,"",25,"",14.3,"",8.8,"",9.3,"",8.3,""
"3569",2010-11-19,323,-0.1,"",5.1,"",-3.3,"",67,"",91,"",34,"",-6,"",-2.1,"",-10,"",0,"",7.7,"",16.7,"",-7.5,"",1019,"",1,"",0.6,"",285,"",42,"",8.2,"",7.4,"",8.3,"",6.9,""
"3570",2010-11-20,324,2.9,"",10,"",-1.9,"",58,"",73,"",39,"",-4.7,"",0.1,"",-8.3,"",0,"",7,"",14.8,"",0.8,"",1016,"",2.6,"",2,"",249,"",37,"",14.9,"",6.7,"",7.1,"",6.3,""
"3571",2010-11-21,325,-0.6,"",4.2,"",-3.2,"",53,"",76,"",29,"",-9.2,"",-5,"",-13.1,"",0,"",9,"",19.6,"",5.9,"",1030,"",1.6,"",0.6,"",82,"",62,"",6.3,"",6.3,"",6.7,"",5.9,""
"3572",2010-11-22,326,5.9,"",11,"",-1.4,"",85,"",94,"",75,"",3.6,"",8.6,"",-5.2,"",0,"",1.8,"",4.2,"",-0.1,"",1023,"",2.4,"",1.9,"",184,"",38,"",9.6,"",6.3,"",7.1,"",5.9,""
"3573",2010-11-23,327,10.2,"",12.8,"",5.2,"",79,"",91,"",49,"",6.6,"",9.2,"",-4.4,"",0.3,"",3.8,"",8.6,"",-3.1,"",1011,"",2,"",1.5,"",235,"",42,"",13.8,"",7.8,"",8.4,"",7.1,""
"3574",2010-11-24,328,2.3,"",5.8,"",-2.5,"",37,"",58,"",18,"",-11.7,"",-3.7,"",-18.7,"",0,"",9.4,"",19.9,"",-7.4,"",1014,"",3.1,"",2.7,"",297,"",30,"",16.1,"",7.4,"",8.1,"",6.7,""
"3575",2010-11-25,329,-1.6,"",1.3,"",-5.6,"",32,"",47,"",21,"",-16.2,"",-9.4,"",-19.4,"",0,"",4.2,"",9.3,"",-3.2,"",1017,"",1,"",0.5,"",292,"",54,"",6.1,"",5.8,"",6.7,"",5.4,""
"3576",2010-11-26,330,0.5,"",4.6,"",-4.1,"",79,"",96,"",41,"",-3,"",2.8,"",-10.8,"",8.6,"",3.2,"",7.1,"",-16.1,"",1001,"",1.9,"",0.6,"",243,"",66,"",9.9,"",5.8,"",6.1,"",5.6,""
"3577",2010-11-27,331,-1.3,"",2.8,"",-5,"",65,"",87,"",43,"",-7.2,"",-3,"",-12.5,"",0,"",6.7,"",14.4,"",-4.5,"",1003,"",2.3,"",2,"",260,"",30,"",12.4,"",5.1,"",5.6,"",4.8,""
"3578",2010-11-28,332,-1.4,"",5.6,"",-7,"",60,"",83,"",39,"",-8.4,"",-3.3,"",-13.4,"",0,"",8.8,"",18.8,"",4.3,"",1022,"",1.2,"",1,"",289,"",35,"",9.5,"",4.4,"",5,"",4.1,""
"3579",2010-11-29,333,0.1,"",6.5,"",-4,"",72,"",88,"",45,"",-4.6,"",-2.9,"",-5.9,"",0,"",8.7,"",18.6,"",0.2,"",1031,"",0.8,"",0.3,"",127,"",64,"",4.1,"",4.4,"",4.7,"",4,""
"3580",2010-11-30,334,3.5,"",6.8,"",-1.3,"",82,"",95,"",67,"",0.6,"",3.7,"",-4.1,"",3,"",3.5,"",7.8,"",7,"",1028,"",2.2,"",1.9,"",124,"",28,"",7.9,"",4.7,"",5.3,"",4.3,""
"3581",2010-12-01,335,7.7,"",12.6,"",0.2,"",93,"",97,"",85,"",6.6,"",11.6,"",-1.2,"",25.1,"",1.3,"",3.1,"",-2.8,"",1012,"",3.9,"",2.8,"",123,"",44,"",19.6,"",6.1,"",7.3,"",5.3,""
"3582",2010-12-02,336,-0.3,"",3.1,"",-3.8,"",71,"",90,"",50,"",-5.1,"",-1,"",-7,"",0,"",8.5,"",17.9,"",-7.8,"",1014,"",1.8,"",1.6,"",278,"",26,"",9.1,"",6.5,"",7.3,"",5.7,""
"3583",2010-12-03,337,-1.3,"",1.3,"",-4.3,"",73,"",89,"",59,"",-5.7,"",-3.7,"",-6.6,"",0,"",3.1,"",7,"",-7.1,"",1012,"",1.1,"",1,"",300,"",29,"",7.3,"",5,"",5.8,"",4.8,""
"3584",2010-12-04,338,-1.6,"",1.7,"",-4.4,"",59,"",72,"",46,"",-8.6,"",-6.3,"",-10.3,"",0,"",8.4,"",18,"",1.5,"",1004,"",2.2,"",1.9,"",296,"",29,"",8.9,"",4.5,"",4.9,"",4.3,""
"3585",2010-12-05,339,-4.2,"",-0.7,"",-6.2,"",66,"",78,"",50,"",-9.7,"",-8.4,"",-11.9,"",0,"",5.8,"",12.8,"",-1.3,"",1000,"",1.8,"",1.7,"",278,"",25,"",8.8,"",4,"",4.4,"",3.8,""
"3586",2010-12-06,340,-5.6,"",-2.5,"",-9,"",67,"",86,"",50,"",-10.8,"",-8.7,"",-12,"",0,"",6,"",13.3,"",1.3,"",992,"",2.6,"",2.4,"",269,"",24,"",11.9,"",3.3,"",3.8,"",3.1,""
"3587",2010-12-07,341,-4.5,"",-1.6,"",-6.1,"",60,"",71,"",47,"",-11.2,"",-10.4,"",-12.2,"",0,"",7,"",15.6,"",-8.6,"",994,"",3.3,"",3,"",268,"",24,"",13.6,"",2.8,"",3.1,"",2.6,""
"3588",2010-12-08,342,-6.1,"",-2.2,"",-9.4,"",54,"",67,"",36,"",-14.1,"",-10.9,"",-17.4,"",0,"",7.5,"",15.9,"",-17.8,"",1005,"",2.7,"",2.4,"",273,"",26,"",12,"",2.4,"",2.7,"",2.2,""
"3589",2010-12-09,343,-9.8,"",-5.1,"",-13.6,"",62,"",82,"",39,"",-16,"",-14.3,"",-18.1,"",0,"",8.1,"",16.9,"",-17.5,"",1018,"",1.6,"",1.4,"",275,"",29,"",9.1,"",2,"",2.2,"",1.7,""
"3590",2010-12-10,344,-10.1,"",-5.8,"",-15.9,"",65,"",83,"",36,"",-15.8,"",-9.5,"",-19,"",0,"",4.4,"",9.7,"",-5.2,"",1025,"",1,"",0.5,"",177,"",52,"",4.7,"",1.5,"",1.8,"",1.4,""
"3591",2010-12-11,345,-1.9,"",4.8,"",-7.2,"",81,"",95,"",53,"",-5,"",-2.2,"",-9.7,"",0,"",7.2,"",15.4,"",8.5,"",1021,"",1.1,"",0.4,"",198,"",65,"",4.5,"",1.4,"",1.4,"",1.3,""
"3592",2010-12-12,346,5.1,"",12.3,"",-2.8,"",90,"",94,"",77,"",3.6,"",11,"",-5.2,"",31.7,"",0.9,"",2.2,"",-8.9,"",1007,"",4,"",3.3,"",109,"",34,"",15.2,"",1.3,"",1.4,"",1.1,""
"3593",2010-12-13,347,5,"",12.2,"",-5,"",91,"",96,"",82,"",3.6,"",11,"",-5.8,"",8.6,"",1.2,"",2.7,"",-8.5,"",986,"",2.5,"",1.2,"",195,"",59,"",12.8,"",2.6,"",3.4,"",1.2,""
"3594",2010-12-14,348,-9.2,"",-4.9,"",-12.7,"",80,"",94,"",64,"",-12,"",-5.7,"",-17,"",0,"",3.6,"",8.9,"",-36.7,"",994,"",2.2,"",1.9,"",288,"",27,"",9.3,"",3,"",3.3,"",2.8,""
"3595",2010-12-15,349,-11.4,"",-8.1,"",-13.6,"",74,"",86,"",53,"",-15.2,"",-11.7,"",-17.4,"",0,"",3.8,"",8.4,"",-26.1,"",999,"",2,"",1.8,"",276,"",25,"",9.8,"",2.5,"",2.8,"",2.3,""
"3596",2010-12-16,350,-7.6,"",-2,"",-11,"",75,"",89,"",49,"",-11.4,"",-9.5,"",-13.6,"",0,"",NA,"M",14.7,"",-33.4,"",1005,"",1.5,"",1,"",237,"",47,"",8.2,"",2.2,"",2.3,"",2.1,""
"3597",2010-12-17,351,-6.8,"",-1,"",-11.6,"",73,"",88,"",50,"",-10.9,"",-8.2,"",-13.4,"",0,"",7.9,"",15.7,"",-32.1,"",1009,"",1,"",0.7,"",277,"",42,"",7.3,"",2,"",2.1,"",1.9,""
"3598",2010-12-18,352,-3.8,"",2.3,"",-8.7,"",74,"",91,"",43,"",-8,"",-6.2,"",-10.1,"",0,"",7.5,"",14.8,"",-17.7,"",1016,"",0.8,"",0.1,"",248,"",69,"",5.3,"",1.9,"",1.9,"",1.8,""
"3599",2010-12-19,353,-4.1,"",0.7,"",-7.8,"",68,"",84,"",42,"",-9.4,"",-7.9,"",-11.3,"",0,"",5.9,"",11.9,"",-24.3,"",1013,"",1.2,"",0.9,"",34,"",42,"",4.5,"",1.8,"",1.9,"",1.7,""
"3600",2010-12-20,354,-6.5,"",-4.4,"",-9.2,"",74,"",89,"",59,"",-10.5,"",-9.3,"",-11.6,"",0,"",3.6,"",7.7,"",-14.5,"",1008,"",2.3,"",2,"",331,"",30,"",13.6,"",1.6,"",1.7,"",1.5,""
"3601",2010-12-21,355,-3.2,"",1,"",-6.4,"",73,"",81,"",60,"",-7.4,"",-5.2,"",-10.8,"",0,"",6.1,"",12.7,"",-5,"",1005,"",3.2,"",2.8,"",327,"",29,"",13.9,"",1.5,"",1.5,"",1.4,""
"3602",2010-12-22,356,-1.8,"",0.8,"",-3.7,"",79,"",93,"",63,"",-5.1,"",-4.1,"",-6,"",0.3,"",6.2,"",12.5,"",9.1,"",1004,"",2.1,"",1.8,"",309,"",30,"",8.5,"",1.5,"",1.5,"",1.4,""
"3603",2010-12-23,357,-2.6,"",-1,"",-4,"",78,"",92,"",68,"",-6,"",-4.6,"",-7.2,"",0.3,"",3.3,"",7.2,"",-13.4,"",1005,"",2.9,"",2.5,"",321,"",30,"",13.8,"",1.6,"",1.7,"",1.5,""
"3604",2010-12-24,358,-4.1,"",0.4,"",-7.7,"",65,"",77,"",43,"",-10,"",-6.9,"",-11.4,"",0,"",8.6,"",16.7,"",-41.9,"",1013,"",2.4,"",2.1,"",320,"",30,"",11.4,"",1.8,"",1.8,"",1.7,""
"3605",2010-12-25,359,-7,"",-2.4,"",-9.5,"",70,"",80,"",51,"",-11.6,"",-10.5,"",-12.4,"",0,"",4.6,"",9.4,"",-19.9,"",1012,"",1.7,"",1.5,"",329,"",26,"",8.7,"",1.7,"",1.8,"",1.7,""
"3606",2010-12-26,360,-6.8,"",-4.8,"",-7.8,"",78,"",91,"",55,"",-10.1,"",-6.7,"",-12.8,"",7.1,"",2.4,"",5.2,"",-1.1,"",1005,"",1.9,"",1.5,"",28,"",35,"",13.5,"",1.7,"",1.7,"",1.6,""
"3607",2010-12-27,361,-8.8,"",-4.2,"",-10.9,"",77,"",91,"",58,"",-12.1,"",-6,"",-17.4,"",2.8,"",3.3,"",6.8,"",-13.8,"",986,"",4,"",3.3,"",320,"",36,"",19.4,"",1.7,"",1.8,"",1.6,""
"3608",2010-12-28,362,-6.5,"",-0.2,"",-12.1,"",50,"",73,"",26,"",-15.7,"",-9.8,"",-19.7,"",0,"",9.1,"",17.6,"",-44,"",1002,"",2.7,"",2.4,"",290,"",27,"",13.4,"",1.8,"",1.9,"",1.7,""
"3609",2010-12-29,363,-2.3,"",1.5,"",-6.4,"",69,"",89,"",52,"",-7.3,"",-5.8,"",-10.4,"",0.5,"",4.9,"",10.1,"",-9.6,"",1011,"",1.7,"",1.4,"",298,"",32,"",10.2,"",1.9,"",1.9,"",1.8,""
"3610",2010-12-30,364,-2.2,"",5.8,"",-8.5,"",71,"",93,"",41,"",-7.2,"",-5.3,"",-9.6,"",0,"",8.7,"",17.4,"",-30.7,"",1018,"",0.6,"",0.3,"",242,"",47,"",4.2,"",2,"",2,"",1.9,""
"3611",2010-12-31,365,2.1,"",9.6,"",-3.8,"",63,"",79,"",44,"",-4.4,"",-1.3,"",-7.5,"",0,"",6.2,"",13.3,"",-11.6,"",1017,"",0.8,"",0.6,"",226,"",36,"",4.3,"",2.1,"",2.1,"",2,""
"3612",2011-01-01,1,6.9,"",13.3,"",1.5,"",73,"",92,"",54,"",2.3,"",5.3,"",-2.8,"",0,"",5.7,"",12.2,"",8.8,"",1017,"",1.1,"",0.8,"",198,"",37,"",7.6,"",2.2,"",2.3,"",2.1,""
"3613",2011-01-02,2,4.4,"",7.8,"",-2.2,"",83,"",97,"",52,"",1.6,"",6.9,"",-8.2,"",0,"",2.9,"",6.6,"",3.7,"",1011,"",1.4,"",1,"",262,"",39,"",8.7,"",2.3,"",2.3,"",2.3,""
"3614",2011-01-03,3,-4.1,"",-0.9,"",-7.6,"",54,"",75,"",34,"",-12.3,"",-7.9,"",-15.2,"",0,"",8.7,"",17.5,"",-29.1,"",1014,"",2.6,"",2.2,"",290,"",31,"",13.8,"",2.2,"",2.3,"",2.1,""
"3615",2011-01-04,4,-4.3,"",1.4,"",-8.6,"",63,"",82,"",46,"",-10.5,"",-7.9,"",-11.9,"",0,"",6.6,"",13.3,"",-24.9,"",1010,"",1.1,"",0.9,"",242,"",33,"",7.3,"",1.8,"",2.1,"",1.5,""
"3616",2011-01-05,5,-4.1,"",1,"",-8.6,"",61,"",88,"",37,"",-10.8,"",-6.5,"",-15.2,"",0,"",6.3,"",13.1,"",-32.7,"",1005,"",1.7,"",1.5,"",271,"",25,"",12.7,"",1.4,"",1.6,"",1.3,""
"3617",2011-01-06,6,-7.5,"",-2.2,"",-10.5,"",64,"",86,"",34,"",-13.4,"",-10.1,"",-16.3,"",0,"",6.9,"",14.1,"",-28.8,"",1002,"",0.8,"",0.1,"",48,"",70,"",4.3,"",1.2,"",1.3,"",1.1,""
"3618",2011-01-07,7,-5.9,"",-3.3,"",-8.5,"",70,"",91,"",52,"",-10.6,"",-6.5,"",-15.6,"",0,"",4.6,"",9.5,"",-1,"",996,"",2.6,"",2.4,"",82,"",22,"",9.3,"",1,"",1.1,"",0.9,""
"3619",2011-01-08,8,-5.4,"",-3,"",-7,"",82,"",92,"",72,"",-7.9,"",-6.3,"",-9.9,"",1.3,"",2.4,"",4.7,"",-10.5,"",994,"",1.4,"",0.8,"",17,"",50,"",7.7,"",0.9,"",1,"",0.9,""
"3620",2011-01-09,9,-5.5,"",-2.8,"",-7.7,"",72,"",92,"",56,"",-9.8,"",-6.4,"",-12.1,"",0.3,"",6.6,"",13.5,"",-28.3,"",1003,"",2.8,"",2.5,"",283,"",27,"",12.2,"",0.9,"",0.9,"",0.9,""
"3621",2011-01-10,10,-6.2,"",-1.1,"",-10.2,"",62,"",79,"",46,"",-12.4,"",-10.4,"",-15,"",0,"",9.1,"",18.4,"",-33.5,"",1015,"",2.3,"",2,"",292,"",30,"",10.5,"",0.9,"",0.9,"",0.9,""
"3622",2011-01-11,11,-7,"",-0.4,"",-12,"",70,"",86,"",42,"",-11.8,"",-7.3,"",-13.9,"",0,"",7.8,"",15.8,"",-18.8,"",1018,"",1.4,"",0.6,"",346,"",58,"",7.1,"",0.9,"",0.9,"",0.8,""
"3623",2011-01-12,12,-6.1,"",-4.3,"",-7.4,"",92,"",93,"",83,"",-7.2,"",-5.3,"",-8.5,"",19.8,"",1.8,"",4.1,"",-1.9,"",998,"",2.8,"",1.8,"",332,"",50,"",11.9,"",0.8,"",0.8,"",0.8,""
"3624",2011-01-13,13,-7.6,"",-4,"",-11.4,"",82,"",92,"",69,"",-10.2,"",-7.8,"",-13.9,"",1.5,"",8.4,"",17.3,"",-33.3,"",1013,"",2.3,"",2,"",310,"",29,"",10.1,"",0.8,"",0.8,"",0.8,""
"3625",2011-01-14,14,-11.3,"",-7.3,"",-14.5,"",76,"",86,"",60,"",-14.9,"",-13.2,"",-16.9,"",0,"",7.9,"",16.3,"",-25.8,"",1021,"",1.4,"",1.2,"",318,"",28,"",7.1,"",0.9,"",0.9,"",0.8,""
"3626",2011-01-15,15,-9.2,"",-3.5,"",-17.2,"",78,"",91,"",55,"",-12.5,"",-5.8,"",-19.5,"",0.3,"",7.6,"",15.9,"",-12.5,"",1014,"",1.6,"",1.2,"",213,"",33,"",8.6,"",0.9,"",0.9,"",0.9,""
"3627",2011-01-16,16,-5.9,"",-1.4,"",-12.4,"",62,"",84,"",37,"",-12.2,"",-6.5,"",-18.3,"",0,"",6.3,"",12.7,"",-33.6,"",1012,"",2.5,"",2.2,"",277,"",25,"",10.5,"",0.9,"",1,"",0.9,""
"3628",2011-01-17,17,-12.8,"",-7.7,"",-18,"",56,"",77,"",31,"",-20.2,"",-17.6,"",-22.8,"",0,"",9.7,"",19.4,"",-22,"",1023,"",1.1,"",0.3,"",336,"",67,"",5.8,"",1,"",1.1,"",1,""
"3629",2011-01-18,18,-5.5,"",0.6,"",-11,"",85,"",96,"",47,"",-7.8,"",0,"",-20.2,"",17.3,"",1.1,"",2.9,"",7.8,"",1012,"",2.3,"",1.9,"",79,"",34,"",9.3,"",1.1,"",1.1,"",1,""
"3630",2011-01-19,19,-1.4,"",0.9,"",-5.5,"",93,"",96,"",86,"",-2.3,"",-0.1,"",-7.1,"",1.3,"",2.8,"",6.5,"",-20,"",1004,"",1.3,"",1.1,"",308,"",30,"",6.5,"",1.2,"",1.2,"",1.1,""
"3631",2011-01-20,20,-7,"",-3.2,"",-9.7,"",81,"",91,"",60,"",-9.8,"",-6.9,"",-11.4,"",0,"",6.8,"",17.5,"",-29.6,"",1011,"",1.1,"",0.9,"",285,"",35,"",7.3,"",1.3,"",1.4,"",1.2,""
"3632",2011-01-21,21,-8,"",-4.7,"",-11.3,"",85,"",91,"",74,"",-10,"",-6.2,"",-13.5,"",6.9,"",3.1,"",5.5,"",-21.5,"",999,"",2.1,"",0.9,"",296,"",61,"",11,"",1.5,"",1.6,"",1.4,""
"3633",2011-01-22,22,-11.5,"",-5.4,"",-16.2,"",72,"",86,"",45,"",-15.8,"",-12.9,"",-18.3,"",0,"",7.8,"",17.5,"",-30.6,"",1008,"",1.1,"",0.8,"",284,"",42,"",7.2,"",1.7,"",1.7,"",1.6,""
"3634",2011-01-23,23,-13.7,"",-7.8,"",-20.8,"",69,"",87,"",40,"",-18.4,"",-14.3,"",-25,"",0,"",7,"",14.9,"",-23,"",1010,"",1.4,"",1.1,"",313,"",35,"",10.5,"",1.8,"",1.8,"",1.7,""
"3635",2011-01-24,24,-19,"",-12.2,"",-26,"",51,"",71,"",28,"",-27.3,"",-22.3,"",-30.8,"",0,"",9.9,"",18.7,"",-19,"",1023,"",1,"",0.6,"",305,"",48,"",5.8,"",1.8,"",1.9,"",1.8,""
"3636",2011-01-25,25,-9.1,"",-4,"",-15.3,"",84,"",93,"",35,"",-11.3,"",-6.7,"",-26.5,"",1.5,"",2.9,"",6.8,"",-7.1,"",1017,"",1.1,"",0.9,"",210,"",39,"",7.1,"",1.9,"",1.9,"",1.9,""
"3637",2011-01-26,26,-5.3,"",-0.2,"",-11.5,"",87,"",92,"",66,"",-7.2,"",-4.6,"",-13.1,"",2.8,"",4.7,"",11.2,"",-3.2,"",1011,"",1.6,"",1.4,"",62,"",31,"",7.8,"",1.9,"",1.9,"",1.9,""
"3638",2011-01-27,27,-5.1,"",-0.5,"",-10,"",81,"",93,"",45,"",-8.1,"",-4.3,"",-11.7,"",8.9,"",6.3,"",12.3,"",-37.1,"",1003,"",1.8,"",1.2,"",312,"",44,"",12,"",1.9,"",1.9,"",1.9,""
"3639",2011-01-28,28,-5.7,"",-1.1,"",-10.9,"",84,"",92,"",59,"",-8,"",-5.3,"",-12.3,"",0,"",5.7,"",11,"",-6,"",1008,"",0.7,"",0.3,"",188,"",49,"",4.8,"",1.9,"",2,"",1.9,""
