date,jd,airt,f.airt,airtmax,f.airtmax,airtmin,f.airtmin,rh,f.rh,rhmax,f.rhmax,rhmin,f.rhmin,dewp,f.dewp,dewpmax,f.dewpmax,dewpmin,f.dewpmin,prec,f.prec,slrt,f.slrt,part,f.part,netr,f.netr,bar,f.bar,wspd,f.wspd,wres,f.wres,wdir,f.wdir,wdev,f.wdev,gspd,f.gspd,s10t,f.s10t,s10tmax,f.s10tmax,s10tmin,f.s10tmin
2008-06-25,177,18.4,,25.9,,12.1,,72,,97,,31,,12.5,,16.1,,6.9,,0,,26.8,,49.3,,156.8,,1019,,0.9,,0.4,,281,,55,,6.8,,20.3,,22.1,,18.5,
2008-06-26,178,17.8,,21.4,,13.8,,89,,99,,65,,15.9,,18.5,,12.9,,0.5,,7.7,,13.9,,13.9,,1012,,0.7,,0.3,,192,,55,,6.2,,19.8,,20.6,,19.2,
2008-06-27,179,21,,27.2,,16.2,,86,,100,,58,,18.5,,21.5,,15.9,,0.3,,16.3,,29.1,,89.9,,1010,,0.6,,0.3,,237,,50,,7.3,,20.1,,21.6,,18.6,
2008-06-28,180,19.2,,24.2,,15.6,,92,,99,,72,,17.9,,20,,15.3,,0,,17.8,,32.3,,119.9,,1011,,2,,1.7,,94,,30,,9.6,,20.8,,22.1,,19.7,
2008-06-29,181,21.3,,29.3,,15.6,,88,,100,,50,,18.9,,22.2,,15.3,,2,,17,,30.6,,108.4,,1010,,1.5,,1,,158,,46,,7.6,,21.5,,23,,20.1,
2008-06-30,182,21.4,,26.8,,16.7,,81,,98,,51,,17.8,,21,,15.5,,2.8,,21,,37.3,,128.9,,1007,,1,,0.5,,238,,57,,5.1,,22.4,,23.8,,21.1,
2008-07-01,183,20.5,,27,,16.2,,81,,98,,44,,16.6,,19.5,,13,,0,,22.1,,39.9,,131.1,,1012,,0.7,,0.2,,231,,62,,6,,22.5,,24.1,,20.9,
2008-07-02,184,20.4,,26.5,,15.8,,75,,99,,35,,15.2,,19.2,,8.9,,0,,24.2,,43.3,,147.7,,1014,,0.8,,0.4,,237,,51,,9.3,,22.5,,24.1,,21,
2008-07-03,185,20.3,,27.6,,16.2,,77,,99,,46,,15.6,,18.5,,12.4,,11.4,,20.2,,36,,118.7,,1014,,1.5,,1.1,,211,,40,,10.2,,22.1,,23.5,,20.7,
2008-07-04,186,17.8,,21.9,,15,,91,,99,,70,,16.3,,18,,14,,3.3,,11.2,,19.1,,50.9,,1016,,0.8,,0.3,,87,,60,,5.2,,21.5,,22.2,,20.9,
2008-07-05,187,18.3,,21.6,,15.7,,92,,100,,72,,16.9,,18,,15.6,,0.8,,7.5,,12.8,,32,,1017,,0.8,,0.7,,101,,36,,4.9,,21,,21.4,,20.5,
2008-07-06,188,21.2,,26.6,,17.2,,84,,99,,56,,18.1,,20.4,,16.3,,0,,24.2,,42.8,,162.6,,1018,,0.9,,0.6,,221,,42,,5.9,,22,,23.9,,20.4,
2008-07-07,189,23,,27.7,,19,,81,,98,,54,,19.4,,21.7,,17.1,,0,,25.3,,45.5,,172.4,,1017,,1.1,,0.8,,220,,39,,5.8,,23.2,,25,,21.7,
2008-07-08,190,24.2,,29.7,,20.7,,82,,99,,55,,20.6,,22.7,,19.1,,0,,24,,43.1,,165.8,,1013,,1.5,,1.2,,208,,34,,7.4,,24.1,,25.8,,22.7,
2008-07-09,191,23.7,,29.2,,20.1,,84,,98,,60,,20.6,,23.1,,19.5,,5.1,,23.5,,42.1,,152.4,,1008,,1.5,,1.2,,209,,39,,10.9,,24.4,,25.8,,22.9,
2008-07-10,192,20.1,,25,,14.6,,69,,98,,44,,13.8,,20.5,,10.8,,0.3,,29.6,,52.5,,173.2,,1012,,1.3,,0.9,,268,,43,,9.5,,24.2,,25.7,,22.7,
2008-07-11,193,19.2,,25.3,,11.8,,74,,96,,40,,14,,17.5,,10.2,,0,,22.1,,38.2,,128.5,,1017,,0.8,,0.1,,11,,74,,3.9,,22.9,,24.1,,21.5,
2008-07-12,194,21.5,,26.6,,16,,72,,96,,50,,15.9,,18.6,,13.1,,0,,21.7,,37.8,,130.3,,1018,,1.7,,1.1,,179,,45,,8.2,,22.9,,24.2,,21.8,
2008-07-13,195,21.9,,26.6,,18.2,,74,,94,,45,,16.7,,19.2,,13.3,,0,,26,,46.9,,168.5,,1011,,2.8,,2.4,,183,,29,,12.6,,23.2,,24.8,,21.9,
2008-07-14,196,19.8,,24.7,,15.1,,86,,98,,52,,17.1,,20,,13,,3,,13.2,,22.4,,61.9,,1010,,1.1,,0.4,,240,,61,,6.1,,22.9,,23.7,,22.2,
2008-07-15,197,20.9,,27.7,,14.7,,66,,98,,31,,13.6,,17.9,,8.8,,0,,28.8,,50.5,,177.9,,1016,,0.9,,0.2,,287,,67,,7,,22.6,,24.5,,20.9,
2008-07-16,198,21.9,,29.1,,13.8,,60,,89,,28,,12.8,,16.9,,7.3,,0,,29.2,,51.6,,173.4,,1019,,0.9,,0.2,,190,,69,,6,,22.7,,24.6,,20.9,
2008-07-17,199,22.3,,29.9,,16,,67,,93,,30,,15.2,,19.4,,9.3,,0,,25.7,,44.6,,148.8,,1018,,0.8,,0.4,,346,,57,,5.7,,23,,24.6,,21.3,
2008-07-18,200,22.8,,30.3,,16.7,,76,,97,,51,,18.1,,22.6,,14.9,,0.3,,23.4,,40.8,,138.4,,1016,,1.1,,0.3,,216,,68,,12,,23.3,,25,,21.7,
2008-07-19,201,23.3,,31.1,,17,,76,,96,,41,,18.3,,22,,15.7,,0,,24.3,,42.1,,150,,1014,,1.1,,0.3,,229,,65,,7.8,,23.6,,25.4,,22,
2008-07-20,202,23.6,,30.3,,19.6,,83,,98,,55,,20.2,,23,,18.6,,20.3,E,14.1,,24,,82.1,,1011,,1,,0.7,,182,,45,,10,,23.5,,24.6,,22.6,
2008-07-21,203,21.5,,27.1,,18,,89,,99,,60,,19.5,,22.5,,17.5,,15.2,E,18.2,,31.7,,101.2,,1008,,0.9,,0.1,,174,,74,,5.2,,23.4,,24.7,,22.3,
2008-07-22,204,20.3,,25.9,,17.2,,87,,99,,62,,17.9,,20.1,,16.6,,36.8,,17.9,,30.7,,115.4,,1013,,1.4,,1.1,,107,,39,,7.4,,23.4,,24.8,,22.5,
2008-07-23,205,18.1,,21,,16.5,,97,,100,,89,,17.6,,19.5,,16.3,,69.6,,7.6,,13,,35.6,,1016,,2.2,,1.9,,92,,28,,8.4,,22.2,,22.7,,20.2,
2008-07-24,206,19.5,,22.7,,17.3,,96,,100,,82,,18.9,,20.3,,17.1,,24.6,,6.9,,11.7,,20.7,,1015,,2.1,,1.7,,159,,35,,10,,20.8,,21.5,,20,
2008-07-25,207,20.7,,27.3,,15.4,,73,,99,,34,,14.9,,18.7,,9.1,,0,,27.9,,48.1,,176.8,,1017,,1,,0.4,,260,,64,,5.7,,22.3,,24.3,,20.7,
2008-07-26,208,21.7,,27.5,,15.3,,71,,98,,42,,15.6,,19,,12.7,,0,,26.2,,44.2,,161,,1013,,1.2,,0.9,,195,,43,,8.1,,22.9,,24.6,,21.3,
2008-07-27,209,18,,24.5,,15.2,,91,,99,,67,,16.4,,19.7,,14.6,,32.8,,11.5,,19,,62.1,,1009,,1.3,,0.7,,194,,56,,8.9,,22.4,,23.8,,21.5,
2008-07-28,210,20.1,,26.5,,15.5,,83,,99,,51,,16.8,,19.5,,15.1,,0,,24.8,,42,,163.7,,1009,,1,,0.6,,231,,51,,7.6,,22.6,,24.3,,21.1,
2008-07-29,211,21.1,,26.8,,16,,76,,98,,45,,16.3,,18.9,,13.3,,0,,24.4,,40.9,,145.5,,1010,,0.8,,0.4,,285,,53,,6.2,,23.2,,24.5,,21.7,
2008-07-30,212,21.1,,26.8,,15,,76,,94,,44,,16.3,,20.3,,12.2,,0,,24.3,,40.8,,147,,1009,,0.8,,0.2,,207,,68,,5.2,,23.3,,24.7,,21.8,
2008-07-31,213,21.3,,27.8,,17.7,,87,,99,,57,,18.9,,21.8,,16.8,,1.8,,18.8,,31.1,,107.1,,1002,,1.1,,0.5,,186,,57,,8.9,,23.7,,24.9,,22.6,
2008-08-01,214,21.4,,27.9,,16.2,,77,,99,,41,,16.7,,19,,12.8,,0,,25,,42.9,,154.7,,1005,,0.8,,0.4,,274,,56,,6.4,,23.6,,25.1,,22.2,
2008-08-02,215,19.8,,25.1,,16.6,,86,,99,,56,,17.2,,20.2,,15,,1.8,,11.4,,18.6,,42.7,,1006,,0.7,,0.3,,128,,57,,6,,23,,23.6,,22.3,
2008-08-03,216,19.1,,23.8,,15.8,,84,,99,,57,,16.1,,19.3,,13.8,,0.8,,19.9,,33.9,,113.1,,1007,,0.9,,0.7,,294,,40,,6.3,,22.9,,24,,21.8,
2008-08-04,217,19.8,,26.1,,15.2,,80,,98,,52,,15.9,,18.9,,14.2,,0,,20.2,,34.3,,118.5,,1011,,0.8,,0.5,,315,,51,,6.9,,22.7,,24,,21.5,
2008-08-05,218,19.3,,24.2,,15.2,,84,,98,,59,,16.3,,19.2,,14.5,,4.6,,14.4,,23.7,,80.4,,1014,,1.3,,0.9,,112,,47,,6.2,,22.4,,23.1,,21.5,
2008-08-06,219,17.6,,21.1,,16.1,,95,,99,,79,,16.8,,19.3,,15.6,,8.6,,7.6,,12.6,,23.3,,1009,,1.9,,1.6,,147,,34,,9.9,,21.8,,22.3,,21.4,
2008-08-07,220,18.1,,25.8,,15,,90,,100,,53,,16.3,,18.8,,14.5,,8.1,,13.6,,22.6,,75.5,,1007,,0.9,,0.2,,131,,68,,7,,21.9,,22.8,,21.1,
2008-08-08,221,16.2,,23.7,,13,,92,,100,,53,,14.8,,17.3,,12.8,,1,,13.4,,22,,63.3,,1005,,0.6,,0.1,,342,,64,,3.6,,21.5,,22.3,,20.7,
2008-08-09,222,17.4,,25,,12.1,,82,,100,,45,,14,,17.1,,11.5,,0,,24,,41.3,,142.7,,1007,,0.8,,0.3,,312,,55,,5.6,,21.4,,22.9,,20.1,
2008-08-10,223,17.9,,25.1,,13.8,,83,,99,,45,,14.6,,18.8,,11.6,,1.8,,18.7,,31.6,,106.4,,1010,,1.1,,0.5,,98,,57,,6.9,,21.6,,22.8,,20.6,
2008-08-11,224,16.2,,19.7,,14.4,,92,,99,,76,,14.9,,17,,13.7,,1.5,,8.9,,14.8,,35,,1008,,1.7,,1.4,,78,,32,,7.4,,21.3,,21.7,,20.9,
2008-08-12,225,16.5,,22.5,,13.3,,90,,99,,62,,14.7,,18.2,,12.7,,8.6,,14.7,,24.5,,65.9,,1005,,0.8,,0.3,,340,,56,,6.1,,21,,21.8,,20.3,
2008-08-13,226,17.6,,24.7,,12.9,,80,,100,,42,,13.7,,16.4,,10.1,,0.3,,23.6,,40.1,,136.8,,1008,,0.8,,0.1,,262,,70,,5,,21,,22.3,,19.7,
2008-08-14,227,19,,26.4,,13.8,,81,,99,,42,,15.2,,17.8,,10.9,,0,,21.6,,36.6,,126.3,,1008,,0.8,,0.4,,354,,58,,6.2,,21.5,,23,,20.3,
2008-08-15,228,18.4,,24.7,,13.4,,83,,98,,45,,15,,18,,10.8,,1.3,,15.7,,25.9,,86.8,,1014,,0.8,,0.4,,61,,58,,5.3,,21.6,,22.6,,20.5,
2008-08-16,229,18.2,,23.7,,13.5,,81,,99,,48,,14.4,,17.8,,11.2,,0.3,,19.4,,32.6,,102.4,,1011,,0.7,,0.3,,267,,53,,6.4,,21.8,,23,,20.8,
2008-08-17,230,19.2,,26.2,,12.9,,77,,98,,46,,14.6,,17.6,,12.3,,0,,23.6,,40.3,,137.6,,1011,,1,,0.6,,263,,50,,8,,21.5,,23,,19.9,
2008-08-18,231,21.4,,27.8,,15.2,,77,,98,,45,,16.6,,19.4,,14.4,,3.8,,23.3,,39.9,,140.4,,1011,,1.1,,0.5,,217,,58,,7.6,,22,,23.6,,20.5,
2008-08-19,232,16.8,,20.5,,8.6,,82,,99,,50,,13.5,,18.7,,6.8,,2.5,,14.3,,24.1,,55.2,,1012,,1,,0.4,,312,,57,,8.1,,21.8,,22.6,,20.8,
2008-08-20,233,13.7,,20.6,,6.8,,73,,97,,41,,8.4,,12,,6.2,,0,,22.6,,38.4,,107.6,,1019,,0.9,,0.5,,324,,53,,7.8,,20.3,,21.5,,18.8,
2008-08-21,234,17.2,,25.6,,10.2,,71,,92,,35,,11.3,,15.9,,8.3,,0,,24.2,,42.2,,131.6,,1023,,0.8,,0.4,,350,,59,,4.6,,20.4,,22.1,,18.8,
2008-08-22,235,19.8,,26.7,,13.4,,77,,98,,47,,15.1,,18.8,,12.1,,0,,23.6,,40.9,,131,,1025,,0.8,,0.3,,202,,63,,4.5,,21.1,,22.8,,19.5,
2008-08-23,236,19.5,,26.2,,14.5,,76,,99,,39,,14.6,,17.9,,8.9,,0,,23.4,,40.4,,128.9,,1024,,0.9,,0.7,,196,,42,,4.8,,21.5,,23,,20.1,
2008-08-24,237,20.2,,26,,15.9,,79,,98,,43,,16,,18.3,,12.1,,0,,22.7,,39.5,,135.4,,1014,,1.1,,0.8,,210,,41,,5.1,,21.9,,23.4,,20.8,
2008-08-25,238,19.7,,26.6,,11.8,,78,,99,,44,,15.2,,19.8,,8,,0,,16.1,,28,,86.9,,1009,,1.2,,0.7,,258,,52,,7.3,,22,,23.1,,21.3,
2008-08-26,239,14.8,,21.9,,8.5,,66,,95,,40,,8.1,,12.4,,5.3,,0,,23.8,,41.7,,114.2,,1015,,1,,0.6,,338,,51,,8.2,,20.8,,22,,19.6,
2008-08-27,240,16.8,,25.3,,8.4,,65,,90,,32,,9.6,,15,,6,,0,,23.7,,41.9,,119.8,,1017,,0.9,,0.3,,35,,62,,5,,20.2,,21.7,,18.8,
2008-08-28,241,17.6,,24.6,,12,,74,,96,,48,,12.5,,16.4,,9.6,,0,,18.5,,31.8,,90.1,,1016,,1.1,,0.9,,84,,35,,5.7,,20.3,,21.6,,19.1,
2008-08-29,242,17.6,,23.8,,11.3,,78,,98,,52,,13.5,,17.4,,9.4,,0.8,,16.4,,28.5,,92.4,,1015,,0.8,,0.2,,205,,65,,4.6,,20.1,,21.4,,18.9,
2008-08-30,243,18.9,,24.7,,15.8,,92,,99,,69,,17.5,,19.9,,15.5,,1.3,,9.2,,15.7,,35.8,,1014,,0.7,,0.5,,232,,45,,5.5,,20.7,,21.6,,20,
2008-08-31,244,18.6,,24.7,,13.8,,69,,99,,34,,11.9,,17,,6.2,,0,,23.3,,40.8,,118.5,,1016,,1.1,,0.6,,325,,51,,10.2,,20.5,,21.9,,19.2,
2008-09-01,245,19,,26.2,,12.8,,60,,86,,28,,10.2,,14,,6.1,,0,,23.3,,40.9,,113.6,,1017,,1.1,,0.6,,341,,51,,10.4,,20,,21.4,,18.7,
2008-09-02,246,20.2,,26.8,,14.2,,67,,96,,38,,13.4,,18.4,,10.2,,0,,20.4,,35.9,,109.1,,1015,,1,,0.6,,47,,50,,5.7,,20.3,,21.7,,18.9,
2008-09-03,247,19.5,,26.7,,13.9,,75,,98,,44,,14.4,,17.8,,11.6,,0,,20.6,,36.6,,107.8,,1011,,0.8,,0.3,,54,,61,,5.6,,20.6,,22,,19.3,
2008-09-04,248,21.5,,29.3,,15.2,,80,,99,,47,,17.5,,20.5,,15,,0,,20.3,,36.9,,113.1,,1013,,0.9,,0.4,,243,,52,,4.8,,21,,22.6,,19.5,
2008-09-05,249,22.4,,28.9,,19.1,,78,,98,,43,,18,,20.3,,14.3,,0,,19.8,,35.7,,106.8,,1016,,1.7,,1.4,,190,,33,,8.5,,21.7,,23.1,,20.5,
2008-09-06,250,21.1,,25.8,,17.8,,95,,99,,80,,20.3,,23.1,,17.5,,113.8,,6,,10.7,,24.6,,1010,,1.4,,0.5,,120,,64,,11.7,,21.7,,22.5,,20.1,
2008-09-07,251,18.4,,23.6,,13.8,,81,,99,,45,,14.6,,18.3,,10.6,,5.3,,19.1,,34.7,,107.9,,1010,,1.4,,0.8,,288,,54,,11.8,,20.9,,22.4,,20,
2008-09-08,252,16.9,,24.2,,11.1,,77,,98,,45,,12.4,,15.2,,10.3,,0,,21.2,,38.1,,107,,1017,,0.8,,0.4,,222,,57,,6.4,,20.7,,22,,19.4,
2008-09-09,253,16.2,,18.7,,11.5,,93,,98,,82,,15.1,,18,,11.3,,16,,3.9,,6.9,,-4.5,,1013,,1.4,,1,,193,,42,,13.7,,19.9,,20.7,,19.3,
2008-09-10,254,12.6,,18.6,,8.3,,78,,99,,43,,8.4,,11.4,,4.6,,0.3,,18.9,,32.4,,78.8,,1020,,1,,0.5,,12,,57,,6.5,,19.1,,20.2,,18.1,
2008-09-11,255,13.2,,20.9,,6.6,,73,,96,,39,,8,,12.3,,4.1,,0,,19.1,,33,,87.1,,1025,,1.1,,0.3,,118,,67,,4.4,,18.5,,19.7,,17.2,
2008-09-12,256,14.4,,17.3,,11.8,,92,,99,,75,,13,,15.6,,11.3,,7.6,,4.6,,8,,16.7,,1017,,1.8,,1.5,,193,,32,,8.8,,18.2,,18.5,,17.8,
2008-09-13,257,18.7,,24.4,,15.5,,91,,100,,65,,17.1,,19,,15.4,,0,,12.2,,21.2,,67.6,,1011,,0.8,,0.3,,206,,59,,4.3,,19.1,,20.4,,18.1,
2008-09-14,258,20.3,,24.3,,17.5,,96,,98,,85,,19.6,,22.3,,17.2,,16,,4.1,,7.2,,16.4,,1006,,2.2,,1.9,,181,,29,,11.4,,19.7,,20.3,,19.3,
2008-09-15,259,20.1,,23,,14.6,,74,,95,,54,,15.2,,21,,11.2,,0.3,,16.6,,28.6,,94.6,,1005,,2.1,,1.5,,249,,44,,11.4,,20.5,,21.3,,20,
2008-09-16,260,14.1,,18.9,,9.7,,82,,98,,55,,10.8,,13.2,,8.6,,0,,13.1,,21.7,,56.7,,1016,,0.7,,0,,269,,75,,3.7,,19.7,,20.3,,19,
2008-09-17,261,13.6,,20.9,,7.9,,78,,98,,33,,9.1,,12.5,,3.3,,0,,20.4,,35.1,,96.7,,1017,,0.7,,0.1,,322,,74,,4.7,,18.9,,20,,17.7,
2008-09-18,262,12.8,,18.2,,7.9,,66,,98,,34,,5.9,,10.6,,1.3,,0.3,,20.4,,35,,90.7,,1020,,1.2,,0.7,,9,,51,,8.5,,18.4,,19.4,,17.5,
2008-09-19,263,9.3,,15.5,,4.8,,69,,94,,44,,3.7,,6.9,,1.1,,0,,19.7,,33.4,,79.1,,1027,,1.7,,1.4,,87,,33,,7.3,,17.3,,18.3,,16.4,
2008-09-20,264,10.4,,18.8,,3.1,,80,,98,,46,,6.7,,10.3,,2.8,,0,,19.9,,33.7,,87.6,,1021,,0.8,,0.1,,131,,72,,4.2,,16.7,,18,,15.5,
2008-09-21,265,15.6,,24.3,,7.2,,81,,98,,48,,12,,17.1,,6.9,,0.3,,17,,28.3,,88.8,,1020,,0.7,,0.2,,299,,61,,3.3,,17.1,,18.5,,15.6,
2008-09-22,266,12.6,,17,,6.1,,85,,96,,65,,10.1,,12.5,,5.1,,0,,9.7,,16.2,,41.8,,1026,,1.1,,0.8,,66,,45,,5.6,,17.7,,18.3,,17,
2008-09-23,267,10.9,,19.3,,5,,78,,98,,33,,6.5,,10.5,,2.2,,0,,18.5,,31.3,,80.8,,1027,,0.9,,0.3,,12,,63,,4.6,,16.8,,17.9,,15.7,
2008-09-24,268,12.9,,20.2,,6.4,,80,,98,,49,,9.1,,13.1,,6,,0,,17.6,,29.8,,82.2,,1027,,1,,0.8,,78,,35,,5.9,,16.7,,17.9,,15.6,
2008-09-25,269,11.4,,17.4,,6,,75,,94,,46,,6.8,,9.7,,3.3,,0,,12.6,,20.5,,48.7,,1029,,1.3,,1.1,,76,,31,,5.7,,16.5,,17.3,,15.7,
2008-09-26,270,13.3,,14.8,,10.4,,97,,99,,92,,12.8,,14.6,,9.1,,28.5,,2.7,,5.1,,5.3,,1022,,2.8,,2.5,,71,,27,,11.9,,16.2,,16.5,,15.9,
2008-09-27,271,16.6,,19.3,,14.2,,98,,100,,93,,16.4,,18.5,,14.3,,6.6,,4.2,,7.6,,12.3,,1017,,1.3,,1,,90,,32,,6.8,,16.9,,17.5,,16.2,
2008-09-28,272,18.8,,22.7,,17,,94,,100,,75,,17.8,,19.5,,16.7,,0.3,,8,,13.5,,33.8,,1009,,0.6,,0.2,,332,,62,,4.3,,18,,18.9,,17.4,
2008-09-29,273,16.1,,20.6,,12.8,,89,,99,,66,,14.2,,16.9,,12,,2.3,,9.2,,15.4,,44.1,,1010,,0.9,,0.7,,319,,37,,5.9,,18.6,,19.2,,18.1,
2008-09-30,274,15.1,,20.3,,12.4,,88,,98,,51,,12.9,,14.3,,9.4,,0,,9.1,,15.1,,46.3,,1010,,1,,0.5,,154,,52,,4.8,,18.2,,18.8,,17.8,
2008-10-01,275,14.4,,20.4,,10.9,,90,,98,,60,,12.6,,14.7,,10.2,,0.8,,9,,14.9,,26.6,,1002,,1.1,,0.7,,149,,47,,6.1,,18.1,,18.7,,17.6,
2008-10-02,276,10.1,,14.4,,4.7,,81,,98,,51,,6.9,,11.3,,3.3,,0.3,,11.7,,19.1,,36.5,,999,,1.4,,1.1,,264,,36,,9.8,,17.3,,17.8,,16.4,
2008-10-03,277,7.8,,12.3,,4.6,,81,,96,,55,,4.7,,7.5,,1.3,,0,,7.3,,11.6,,-4.2,,1008,,1.4,,1.1,,240,,40,,7.9,,15.6,,16.4,,14.9,
2008-10-04,278,7.6,,15.2,,2.2,,78,,97,,44,,3.5,,6.6,,1.5,,0,,15.9,,26.4,,57.2,,1016,,1,,0.7,,266,,43,,7.8,,14.6,,15.4,,13.7,
2008-10-05,279,8.4,,16.3,,3.2,,82,,98,,47,,5.2,,8.2,,2.8,,0.3,,11.5,,19.1,,35.5,,1021,,0.7,,0.2,,51,,69,,3.4,,14.2,,15.1,,13.5,
2008-10-06,280,6.9,,12.7,,2,,76,,93,,46,,2.7,,5.3,,-0.4,,0,,10.8,,17.4,,27.1,,1022,,0.8,,0.4,,331,,51,,7.4,,14,,14.7,,13.5,
2008-10-07,281,8.3,,17.1,,1,,57,,89,,26,,-0.7,,2.2,,-4.1,,0,,16.7,,28.2,,53.4,,1020,,1,,0.7,,320,,45,,7,,13.3,,14.2,,12.3,
2008-10-08,282,11.1,,18.6,,2.5,,59,,89,,25,,2.8,,9.9,,-3,,0,,15.2,,25.6,,56.7,,1016,,1.3,,0.8,,205,,46,,6.5,,13.3,,14.4,,12.2,
2008-10-09,283,15.1,,21,,11.4,,82,,99,,48,,11.7,,14.8,,9.3,,6.6,,12.6,,21.7,,51.9,,1009,,1.6,,1.3,,241,,37,,9.8,,14.6,,15.6,,13.8,
2008-10-10,284,12.6,,20.3,,7.4,,66,,90,,30,,5.6,,10,,1.7,,0,,16.1,,28.5,,50.1,,1019,,0.9,,0.5,,279,,53,,6.3,,14.6,,15.5,,13.6,
2008-10-11,285,12.5,,20.4,,7.3,,67,,86,,40,,6.1,,9.5,,3.9,,0,,15.4,,27.7,,50.7,,1025,,0.9,,0.4,,4,,60,,6,,14.4,,15.4,,13.4,
2008-10-12,286,12.3,,20.7,,6.1,,66,,89,,28,,5.4,,8.7,,0.4,,0,,15.2,,27.2,,52.9,,1027,,0.8,,0.4,,351,,58,,5.2,,14.4,,15.4,,13.3,
2008-10-13,287,13.9,,21.3,,9.5,,72,,91,,42,,8.4,,11.7,,6.7,,0,,10,,17.3,,47.3,,1023,,1.1,,0.7,,81,,47,,5.5,,14.7,,15.7,,13.8,
2008-10-14,288,11.9,,14.8,,9.2,,91,,98,,78,,10.6,,13.2,,8.3,,0,,3.6,,6,,8.7,,1019,,1.6,,1.3,,194,,35,,8.5,,14.7,,15,,14.4,
2008-10-15,289,13.2,,19.4,,9,,76,,99,,45,,8.5,,12.8,,5.4,,0,,13.1,,23,,37,,1016,,0.8,,0.1,,70,,72,,3.8,,14.7,,15.6,,13.8,
2008-10-16,290,12.8,,16.1,,6.7,,92,,99,,83,,11.6,,15.9,,6.1,,2,,1.8,,3.2,,-12.4,,1009,,1.5,,0.9,,206,,51,,8,,14.5,,14.9,,14.2,
2008-10-17,291,7.1,,13.5,,1.9,,69,,98,,34,,1.2,,6.4,,-2.6,,0,,14.9,,25.7,,34.4,,1015,,1,,0.6,,347,,49,,8.6,,13.6,,14.4,,12.9,
2008-10-18,292,4.6,,11.1,,-1.5,,62,,91,,33,,-2.4,,0.5,,-5.1,,0,,12.9,,22.6,,23.7,,1020,,1.1,,0.7,,37,,46,,6.4,,12.3,,13,,11.5,
2008-10-19,293,3.2,,9.7,,-0.7,,61,,82,,32,,-4.1,,-2.1,,-6.8,,0,,12.7,,21.8,,20.5,,1024,,1.5,,1.2,,58,,36,,9.5,,11.3,,11.9,,10.7,
2008-10-20,294,6.2,,15.1,,-1.8,,52,,83,,20,,-3.9,,0.6,,-8.4,,0,,14.1,,24.7,,40.9,,1018,,0.8,,0.4,,356,,55,,5.9,,10.6,,11.6,,9.5,
2008-10-21,295,6.5,,12.3,,2.6,,66,,92,,35,,0.3,,6.2,,-3.9,,0.3,,5,,8.4,,2.3,,1008,,0.9,,0.3,,247,,63,,6.2,,11,,11.4,,10.4,
2008-10-22,296,3.2,,4.8,,1.1,,86,,96,,76,,1.1,,2.8,,-0.6,,0,,3.7,,6.2,,3.5,,1018,,1.5,,1.2,,325,,37,,8.6,,10.8,,11,,10.4,
2008-10-23,297,2.9,,10.9,,-2.3,,61,,93,,18,,-4.9,,-0.4,,-13.2,,0,,14,,24.2,,29.6,,1031,,0.9,,0.5,,5,,51,,5.1,,10.2,,10.9,,9.4,
2008-10-24,298,5.7,,14.4,,-1.8,,54,,94,,15,,-4,,2.7,,-13.2,,0,,13.1,,22.9,,30.4,,1026,,1,,0.5,,202,,56,,5.3,,9.7,,10.6,,8.6,
2008-10-25,299,11.6,,16.2,,5.7,,86,,97,,74,,9.4,,15.4,,2.4,,34.5,,4.2,,7.2,,13,,1015,,3.1,,2.6,,153,,33,,17.8,,10.5,,12,,9.7,
2008-10-26,300,10.9,,16.5,,7.5,,76,,99,,39,,6.3,,10.7,,2,,2.8,,13.2,,23.3,,27.7,,1006,,1.2,,0.8,,255,,45,,6.4,,12.3,,13,,11.7,
2008-10-27,301,10.3,,17.8,,4.1,,73,,96,,43,,5.2,,8.9,,3.4,,0,,12.9,,22.6,,43.5,,1008,,1.1,,0.2,,346,,70,,5.8,,11.9,,12.8,,10.9,
2008-10-28,302,5.3,,7.9,,-0.1,,94,,98,,82,,4.3,,7.2,,-2,,15,,1.3,,2.4,,-12.5,,991,,2,,0.3,,115,,75,,11.1,,11.5,,12.3,,10.6,
2008-10-29,303,0.9,,2.5,,-0.7,,74,,94,,60,,-3.2,,-0.8,,-5.1,,0,,3.5,,5.9,,-1.8,,999,,2.9,,2.5,,261,,28,,12.4,,9.8,,10.6,,9.1,
2008-10-30,304,0.3,,5.4,,-3.1,,67,,84,,41,,-5.5,,-3.4,,-7.2,,0,,12.4,,21.5,,21.8,,1019,,1.4,,1,,288,,39,,8.5,,8.7,,9.2,,8.1,
2008-10-31,305,6.6,,15.7,,-2.3,,58,,91,,29,,-2.1,,1.5,,-5.4,,0,,12.1,,21.4,,28.6,,1020,,1.3,,1,,256,,36,,7.3,,8.2,,9.2,,7.3,
2008-11-01,306,6.6,,12.4,,-0.4,,63,,82,,43,,-0.2,,5,,-6.5,,0,,8.7,,15.1,,13.8,,1020,,0.9,,0.5,,344,,49,,6.5,,9.1,,9.9,,8.6,
2008-11-02,307,0.8,,7.5,,-3.1,,52,,78,,19,,-8.9,,-5.1,,-15.9,,0,,12.1,,21.5,,8.9,,1028,,1.3,,0.6,,59,,55,,7.9,,8.1,,8.8,,7.4,
